Code,Name,Market,Marcap,corp_code,EPS,EPS_diluted,revenue,gross_profit,op_income,net_income,total_assets,current_assets,current_liab,total_liab,equity,data_year,fs_div,Sector,price,PER,sector_median_per,fair_price_market,gap_market,fair_price_sector,gap_sector,signal,ttm_eps_recent,ttm_eps_prev,yoy_growth_pct,quarters_used,gap_market_v2,gap_sector_v2,gap_market_delta,gap_sector_delta,signal_v2,debt_ratio,updated_at
022100,포스코DX,KOSPI,4925925219600,00155212,580.0,580.0,1473290670631.0,187522952033.0,108991969223.0,88599060003.0,892453016139.0,676687634640.0,355027712350.0,892453016139.0,525897500876.0,2024.0,CFS,IT/전자,21500,37.06896551724138,38.754661910167016,17165.964912280702,0.25247838439997544,22477.70390789687,-0.043496609435867827,— 고평가,693.0,1024.0,-32.3,8.0,0.2525,-0.0435,0.0,-0.0,중립,169.7,2026-09-01
062040,산일전기,KOSPI,4862795840000,00366438,3136.0,3061.0,333996550771.0,143563093705.0,109231906505.0,,492674198507.0,305188896644.0,52564399265.0,492674198507.0,434241887238.0,2024.0,OFS,소재/철강,193300,61.639030612244895,61.639030612244895,92814.59649122806,1.0826465589199523,193300.0,0.0,⚠️ 주의,8387.0,,,6.0,1.0826,0.0,-0.0,0.0,강력매도,113.5,2026-09-01
251270,넷마블,KOSPI,4286527403300,00904672,313.0,308.0,,,215627215188.0,3216188118.0,8177066253496.0,1114816595237.0,1348239156045.0,8177066253496.0,5473860209795.0,2024.0,CFS,엔터/미디어,38250,122.20447284345047,16.780393342609116,9263.701754385964,3.1290189401758615,5252.263116236653,6.2825749878667265,— 고평가,6082.0,2651.0,129.4,8.0,1.5645,3.1413,-0.0,0.0,강력매도,149.4,2026-09-01
082740,한화엔진,KOSPI,4093082315100,00361008,968.0,968.0,,116340351068.0,71531721192.0,79159548487.0,1413101954226.0,785001242520.0,586563184908.0,1019806164340.0,393295789886.0,2024.0,OFS,방산/중공업,47000,48.553719008264466,38.178733031674206,28649.403508771928,0.6405228117789417,36957.01357466063,0.27174778083869,— 고평가,2924.0,1460.0,100.3,8.0,0.3203,0.1359,-0.0,-0.0,매도,259.3,2026-09-01
353200,대덕전자,KOSPI,4091721390000,01478712,466.0,466.0,892135903752.0,61547000833.0,11259489061.0,23762727122.0,1088723750887.0,465866345845.0,159688137695.0,1088723750887.0,875513939249.0,2024.0,CFS,IT/전자,109100,234.12017167381975,38.754661910167016,13791.964912280702,6.910402955191301,18059.67245013783,5.041084095031156,— 고평가,1314.0,,,5.0,6.9104,5.0411,0.0,-0.0,강력매도,124.4,2026-09-01
103590,일진전기,KOSPI,3938813214000,00683469,983.0,982.0,1577247371000.0,155643123000.0,79742010000.0,0.0,1249038272000.0,702238015000.0,606533501000.0,1249038272000.0,500309704000.0,2024.0,CFS,소재/철강,70200,71.41403865717193,61.639030612244895,29093.35087719298,1.4129224679660937,60591.16709183673,0.15858471406565527,— 고평가,3789.0,1779.0,113.0,8.0,0.7065,0.0793,-0.0,-0.0,강력매도,249.7,2026-09-01
051900,LG생활건강,KOSPI,3909778274500,00356370,11281.0,11281.0,6811918756741.0,3560832396845.0,459045912180.0,203887730139.0,,2856048500735.0,1295900316472.0,,,2024.0,CFS,유통/소비재,308500,27.346866412552078,19.959113406498815,333878.01754385966,-0.07600984853854865,225158.75833871315,0.37014434737605945,⚠️ 주의,,,,,-0.076,0.3701,0.0,-0.0,중립,,2026-09-01
000990,DB하이텍,KOSPI,3832754202800,00160843,5520.0,5520.0,1131167709804.0,386836726833.0,190838683363.0,229385888355.0,2396851168578.0,1194370198832.0,316866668877.0,2396851168578.0,2000688804317.0,2024.0,CFS,IT/전자,92800,16.81159420289855,38.754661910167016,163372.63157894736,-0.43197340274735185,213925.73374412194,-0.5662045964465466,🔥 강력,11129.0,9822.0,13.3,8.0,-0.432,-0.5662,-0.072,-0.1259,강력매수,119.8,2026-09-01
010060,OCI홀딩스,KOSPI,3790057096000,00148896,5077.0,5077.0,3577383349000.0,461046358000.0,101527729000.0,113723638000.0,8093654722000.0,4763348250000.0,1901359096000.0,3258113380000.0,4835541342000.0,2024.0,CFS,지주,262000,51.605278707898364,33.43880114219721,150261.38596491228,0.743628266953294,169768.79339893523,0.5432753850369489,— 고평가,-10980.0,13767.0,-179.8,8.0,0.7436,0.5433,-0.0,-0.0,강력매도,67.4,2026-09-01
036460,한국가스공사,KOSPI,3480200100000,00261285,13174.0,12422.0,84454000000.0,3412673000000.0,3003363000000.0,1148985000000.0,57669637000000.0,16968511000000.0,21266507000000.0,57669637000000.0,10826356000000.0,2024.0,CFS,에너지/화학,37300,2.831334446637316,13.875946418171228,389904.17543859646,-0.9043354692007546,182801.71811298776,-0.7959537777596528,🔥 강력,19326.0,,,7.0,-0.9043,-0.796,0.0,0.0,강력매수,532.7,2026-09-01
011780,금호석유화학,KOSPI,3433586769800,00106368,13423.0,,7155003786012.0,585555234194.0,272804307588.0,348602013402.0,8340238952259.0,2710939308766.0,1534476881893.0,2298015880753.0,6042223071506.0,2024.0,CFS,에너지/화학,130500,9.722118751396856,13.875946418171228,397273.70175438595,-0.6715111032426669,186256.8287711124,-0.29935454790562843,🔥 강력,22521.0,24270.0,-7.2,8.0,-0.6715,-0.2994,-0.0,0.0,강력매수,38.0,2026-09-01
014680,한솔케미칼,KOSPI,3342837330000,00140955,10980.0,10912.0,776356975793.0,204763800102.0,128825376120.0,124893890949.0,1464678817159.0,348048080154.0,272370414176.0,1464678817159.0,1071443703044.0,2024.0,CFS,에너지/화학,204250,18.60200364298725,13.875946418171228,324969.4736842105,-0.3714794264076625,152357.89167152008,0.34059350493217677,⚠️ 주의,25291.0,19886.0,27.2,8.0,-0.3715,0.2943,-0.0324,0.0,중립,136.7,2026-09-01
004170,신세계,KOSPI,3317942264000,00136378,11776.0,11776.0,6570412728809.0,4052715965832.0,477024306786.0,186608863964.0,15071774121951.0,2342662811362.0,4947367431132.0,15071774121951.0,6374698444225.0,2024.0,CFS,유통/소비재,412000,34.98641304347826,19.959113406498815,348528.2807017544,0.18211354088812146,235038.51947493004,0.7529041661783665,⚠️ 주의,11909.0,28914.0,-58.8,8.0,0.1821,0.7529,0.0,-0.0,강력매도,236.4,2026-09-01
097950,CJ제일제당,KOSPI,3191487432000,00635134,9294.0,9294.0,29359081823000.0,6491694900000.0,1553017638000.0,361835555000.0,30149997467000.0,8546271600000.0,9956782579000.0,17907211781000.0,12242785686000.0,2024.0,CFS,유통/소비재,185500,19.959113406498815,19.959113406498815,275069.7894736842,-0.3256256881028853,185500.0,0.0,⚠️ 주의,-15389.0,,,6.0,-0.3256,0.0,0.0,0.0,매수,146.3,2026-09-01
051600,한전KPS,KOSPI,3037500000000,00159218,3832.0,3832.0,1557085808533.0,295354975574.0,209498645768.0,172441205945.0,1690214811558.0,1051206546951.0,347424669408.0,1690214811558.0,1328473540425.0,2024.0,CFS,소재/철강,45150,11.782359081419624,61.639030612244895,113413.75438596492,-0.6019001377350809,236200.76530612243,-0.8088490528746407,🔥 강력,5090.0,6876.0,-26.0,8.0,-0.6019,-0.8088,-0.0,0.0,강력매수,127.2,2026-09-01
005850,에스엘,KOSPI,2930901612000,00125521,7998.0,7998.0,4973273970111.0,688696386608.0,395164287548.0,381963573388.0,3698864220516.0,2346052089698.0,1142207374201.0,1301616145058.0,2397248075458.0,2024.0,CFS,자동차/부품,52400,6.551637909477369,7.931024074047345,236712.73684210525,-0.7786346408771725,63432.33054423067,-0.17392283161562136,🔥 강력,11906.0,,,7.0,-0.7786,-0.1739,-0.0,0.0,강력매수,54.3,2026-09-01
028670,팬오션,KOSPI,2849255498960,00122737,502.0,502.0,5161218000000.0,582734000000.0,471180000000.0,268143000000.0,10271506000000.0,2021806000000.0,1276861000000.0,10271506000000.0,5653383000000.0,2024.0,CFS,운송/물류,5550,11.055776892430279,9.481898541560064,14857.438596491227,-0.626449743409291,4759.913067863152,0.16598768105055722,⚠️ 주의,1037.0,1065.0,-2.6,8.0,-0.6264,0.166,0.0,0.0,매수,181.7,2026-09-01
112610,씨에스윈드,KOSPI,2787529738300,00670340,3434.0,3409.0,3072529196695.0,404441400056.0,255481950329.0,143668438531.0,3609483010970.0,1828066183450.0,1480639888675.0,3609483010970.0,1200264992078.0,2024.0,CFS,에너지/화학,47650,13.875946418171228,13.875946418171228,101634.35087719298,-0.5311624506012091,47650.0,0.0,⚠️ 주의,5398.0,6824.0,-20.9,8.0,-0.5312,0.0,-0.0,0.0,매수,300.7,2026-09-01
071970,HD현대마린엔진,KOSPI,2727288198000,00406046,2464.0,2464.0,315793988713.0,69600469181.0,33193655658.0,75775091634.0,494962962578.0,293886545654.0,180908739583.0,185588379579.0,309374582999.0,2024.0,CFS,방산/중공업,50800,20.616883116883116,38.178733031674206,72925.75438596492,-0.30340110393459535,94072.39819004525,-0.45999037999038,🔥 강력,,,,,-0.3034,-0.46,-0.0,0.0,강력매수,60.0,2026-09-01
006360,GS건설,KOSPI,2721491382000,00120030,2893.0,2893.0,12863811468386.0,1114179838862.0,285954335787.0,263924031753.0,17803293924556.0,8666549605548.0,9031905115658.0,17803293924556.0,5087123959443.0,2024.0,CFS,건설/부동산,33250,11.493259592118907,26.290649546117304,85622.64912280701,-0.6116681702722123,76058.84913691736,-0.5628385075858168,🔥 강력,1728.0,6197.0,-72.1,8.0,-0.6117,-0.5628,-0.0,-0.0,강력매수,350.0,2026-09-01
008930,한미사이언스,KOSPI,2629655097500,00161426,878.0,878.0,,,98867912225.0,56693106363.0,1349078932369.0,327964548355.0,468827139886.0,1349078932369.0,838703712282.0,2024.0,CFS,바이오/제약,45800,52.16400911161731,51.61247387743508,25985.719298245614,0.7625065319277929,45315.752064388,0.01068608405580352,⚠️ 주의,3020.0,1918.0,57.5,8.0,0.5433,0.0076,-0.0,-0.1195,매도,160.9,2026-09-01
026960,동서,KOSPI,2612140000000,00144395,1594.0,1594.0,488860392545.0,85503328555.0,44476967156.0,159046264652.0,1779146551075.0,899754296790.0,59271554235.0,1779146551075.0,1709476549885.0,2024.0,CFS,유통/소비재,25550,16.028858218318696,19.959113406498815,47176.807017543855,-0.45842032101709207,31814.826769959112,-0.19691531923960132,🔥 강력,2665.0,2929.0,-9.0,8.0,-0.4584,-0.1969,0.0,-0.0,강력매수,104.1,2026-09-01
000120,CJ대한통운,KOSPI,2596044747200,00113410,12088.0,,12116761147160.0,1386661508536.0,530663067133.0,268320297629.0,9743855522383.0,2783266786865.0,2996783656303.0,5518255667581.0,4225599854802.0,2024.0,CFS,운송/물류,72800,6.022501654533421,9.481898541560064,357762.38596491225,-0.7965129849979816,114617.18957037805,-0.3648422171850686,🔥 강력,18749.0,19416.0,-3.4,8.0,-0.7965,-0.3648,-0.0,0.0,강력매수,130.6,2026-09-01
017960,한국카본,KOSPI,2585040909600,00159795,413.0,413.0,741740847191.0,117582507015.0,45446301892.0,20321351760.0,878968656770.0,460860282424.0,369168308880.0,878968656770.0,474286350797.0,2024.0,CFS,에너지/화학,23600,57.142857142857146,13.875946418171228,12223.350877192983,0.9307307985434837,5730.765870704718,3.1181232199070608,— 고평가,3394.0,933.0,263.8,8.0,0.4654,1.5591,-0.0,0.0,강력매도,185.3,2026-09-01
204320,HL만도,KOSPI,2530988768000,01042775,2767.0,,8848181871751.0,1323249482554.0,358760766831.0,158249191839.0,7052043027166.0,3676853130994.0,2900489614702.0,4379288260980.0,2672754766186.0,2024.0,CFS,자동차/부품,49800,17.997831586555836,7.931024074047345,81893.49122807017,-0.3918930643546634,21945.143612889,1.2692947869683138,⚠️ 주의,3751.0,4630.0,-19.0,8.0,-0.3919,1.2693,0.0,-0.0,강력매도,163.8,2026-09-01
004800,효성,KOSPI,2516083172100,00117188,7510.0,,2272756398560.0,519612464605.0,221133379310.0,484258153404.0,4340864429768.0,1021710482736.0,1351828011529.0,4340864429768.0,2504438694987.0,2024.0,CFS,소재/철강,167300,22.276964047936087,61.639030612244895,222269.64912280702,-0.24731063975556797,462909.1198979592,-0.6385899676444513,🔥 강력,31688.0,,,7.0,-0.2473,-0.6386,0.0,0.0,강력매수,173.3,2026-09-01
030000,제일기획,KOSPI,2450378092500,00148276,2049.0,2049.0,,,320720587990.0,208342984365.0,3306550192963.0,2723977664902.0,1564856744000.0,3306550192963.0,1474033393149.0,2024.0,CFS,엔터/미디어,19180,9.36066373840898,16.780393342609116,60643.21052631579,-0.6837238689452805,34383.02595900608,-0.44216660793998247,🔥 강력,,,,,-0.6837,-0.4422,0.0,-0.0,강력매수,224.3,2026-09-01
005440,현대지에프홀딩스,KOSPI,2436784224630,00105280,4483.0,,7409277127000.0,2109219238000.0,198099994000.0,791959780000.0,,3874977499000.0,2024324094000.0,,,2024.0,CFS,지주,12070,2.6923934865045727,33.43880114219721,132681.0701754386,-0.9090299770416357,149906.14552047008,-0.91948295409709,🔥 강력,5042.0,7942.0,-36.5,8.0,-0.909,-0.9195,-0.0,-0.0,강력매수,,2026-09-01
018670,SK가스,KOSPI,2403763440000,00144164,19926.0,19841.0,7095902060317.0,607792768526.0,287176575159.0,177768044603.0,7539621970135.0,2608910830555.0,2021018622987.0,4801285742388.0,2738336227747.0,2024.0,CFS,에너지/화학,234500,11.76854361136204,13.875946418171228,589739.6842105263,-0.6023669319219702,276492.10832847987,-0.151874527567319,🔥 강력,54108.0,34680.0,56.0,8.0,-0.6024,-0.1519,-0.4412,-0.1297,강력매수,175.3,2026-09-01
383220,F&F,KOSPI,2401853602500,01568413,9504.0,,,1246992536124.0,450737459737.0,355959818501.0,2285904738684.0,636793849985.0,522109298846.0,2285904738684.0,1577298222080.0,2024.0,CFS,유통/소비재,67800,7.133838383838384,19.959113406498815,281285.05263157893,-0.7589633741086023,189691.41381536474,-0.6425773911622968,🔥 강력,17104.0,,,7.0,-0.759,-0.6426,0.0,0.0,강력매수,144.9,2026-09-01
001430,세아베스틸지주,KOSPI,2374072277800,00106669,564.0,564.0,3636063257694.0,258024229486.0,52332166350.0,20273054942.0,3826646864046.0,1712680355639.0,1137233323820.0,1795239994311.0,2031406869735.0,2024.0,CFS,지주,40700,72.16312056737588,33.43880114219721,16692.42105263158,1.4382322894726884,18859.483844199225,1.1580654240714257,— 고평가,3175.0,,,5.0,1.4382,1.1581,-0.0,-0.0,강력매도,88.4,2026-09-01
081660,미스토홀딩스,KOSPI,2365241472000,00195229,1417.0,1417.0,,2237830441572.0,360803535166.0,207722009422.0,5536390124625.0,2462449282236.0,1233701673828.0,2800091219487.0,5536390124625.0,2024.0,CFS,지주,41600,29.357798165137616,33.43880114219721,41938.228070175435,-0.00806491084004495,47382.781218493445,-0.12204393810966149,⚠️ 주의,8113.0,4516.0,79.7,8.0,-0.0081,-0.122,-0.0221,0.0,중립,50.6,2026-09-01
007340,DN오토모티브,KOSPI,2325806883750,00116949,6222.0,,3434542268000.0,896748518000.0,522916807000.0,318229010000.0,5006031529000.0,1964801236000.0,1334190771000.0,5006031529000.0,2170771614000.0,2024.0,CFS,자동차/부품,46350,7.449373191899711,7.931024074047345,184149.36842105264,-0.7483021505997134,49346.83178872258,-0.06072997353818885,🔥 강력,9071.0,27618.0,-67.2,8.0,-0.7483,-0.0607,-0.0,-0.0,강력매수,230.6,2026-09-01
004370,농심,KOSPI,2314445281000,00108241,27202.0,26747.0,3937893872782.0,965542188520.0,163073931930.0,157630314203.0,3597461570702.0,1743739590775.0,678174791731.0,924886441245.0,2672575129457.0,2024.0,CFS,유통/소비재,442500,16.267186236306156,19.959113406498815,805083.754385965,-0.4503677442386184,542927.8028835808,-0.1849745073842081,🔥 강력,53412.0,50127.0,6.6,8.0,-0.4504,-0.185,-0.0425,-0.016,강력매수,34.6,2026-09-01
023590,다우기술,KOSPI,2283710805300,00176914,8246.0,7756.0,11625798455732.0,1932353644384.0,1174681942719.0,852762689452.0,57147924043319.0,47687656704946.0,47941097923479.0,50855367307244.0,6292556736075.0,2024.0,CFS,IT/전자,38800,4.70531166626243,38.754661910167016,244052.66666666666,-0.8410179223610205,319570.9421112372,-0.8785872090132201,🔥 강력,20674.0,15165.0,36.3,8.0,-0.841,-0.8786,-0.8071,-1.1916,강력매수,808.2,2026-09-01
192820,코스맥스,KOSPI,2225638714900,01009789,7562.0,,2166089636742.0,418207304227.0,175395279105.0,88417411666.0,1933713489313.0,940910911301.0,1114158039590.0,1424903002848.0,508810486465.0,2024.0,CFS,유통/소비재,289750,38.31658291457286,19.959113406498815,223808.66666666666,0.29463261774194033,150930.81557994403,0.9197537552994084,⚠️ 주의,14197.0,14079.0,0.8,8.0,0.2935,0.9161,-0.001,-0.0,강력매도,280.0,2026-09-01
002790,아모레퍼시픽홀딩스,KOSPI,2156120676000,00154462,2786.0,2786.0,4259886701995.0,3059399831769.0,249277525878.0,652873028811.0,8540521424208.0,2583268440605.0,1138099827158.0,1548821316419.0,6991700107789.0,2024.0,CFS,유통/소비재,27300,9.798994974874372,19.959113406498815,82455.82456140351,-0.6689136256266514,55606.0899505057,-0.5090465806119546,🔥 강력,2690.0,5636.0,-52.3,8.0,-0.6689,-0.509,0.0,0.0,강력매수,22.2,2026-09-01
475150,SK이터닉스,KOSPI,2021867115800,01817081,677.0,671.0,332151737229.0,56469483067.0,37637399717.0,22380995585.0,731694676657.0,255027256240.0,297066304665.0,731694676657.0,241972753239.0,2024.0,CFS,에너지/화학,52200,77.10487444608567,13.875946418171228,20036.824561403508,1.6052032266905059,9394.01572510192,4.5567290419277695,— 고평가,1214.0,,,4.0,1.6052,4.5567,-0.0,0.0,강력매도,302.4,2026-09-01
000500,가온전선,KOSPI,1894186667500,00104768,3270.0,3270.0,1727103680000.0,116630037000.0,45011778000.0,25355195000.0,1042884426000.0,654804752000.0,518334366000.0,1042884426000.0,453705043000.0,2024.0,CFS,소재/철강,207500,63.45565749235474,61.639030612244895,96780.52631578947,1.1440263645905278,201559.6301020408,0.02947202222464812,⚠️ 주의,6028.0,,,5.0,1.144,0.0295,-0.0,0.0,강력매도,229.9,2026-09-01
161890,한국콜마,KOSPI,1810509405900,00939331,3830.0,3830.0,2452063980463.0,698925522349.0,193850424348.0,125324615188.0,3126693019808.0,858706005147.0,1215031627082.0,3126693019808.0,1505731966547.0,2024.0,CFS,유통/소비재,153000,39.947780678851174,19.959113406498815,113354.56140350876,0.34974718357707,76443.40434689046,1.001480720373277,⚠️ 주의,8687.0,6229.0,39.5,8.0,0.2807,0.8037,-0.1069,0.0,강력매도,207.7,2026-09-01
073240,금호타이어,KOSPI,1792504190880,00481454,1131.0,1131.0,4532177923979.0,1382249445688.0,588591711860.0,351617959521.0,5362836776663.0,2335000622135.0,2258019237755.0,5362836776663.0,1904822013747.0,2024.0,CFS,자동차/부품,7520,6.648983200707339,7.931024074047345,33473.63157894737,-0.7753455587194319,8969.988227747548,-0.16164884400429747,🔥 강력,1830.0,1998.0,-8.4,8.0,-0.7753,-0.1616,-0.0,-0.0,강력매수,281.5,2026-09-01
462870,시프트업,KOSPI,1790174719000,01384787,2734.0,2659.0,,,152676273166.0,147973272692.0,803831909889.0,768171881980.0,28585967115.0,803831909889.0,764404135605.0,2024.0,OFS,엔터/미디어,33100,12.10680321872714,16.780393342609116,80916.80701754386,-0.5909378876897173,45877.595398693324,-0.2785149327825768,🔥 강력,5578.0,,,6.0,-0.5909,-0.2785,0.0,0.0,강력매수,105.2,2026-09-01
058470,리노공업,KOSDAQ GLOBAL,8512863645000,00369657,7463.0,7463.0,278186189427.0,138166081317.0,124201343872.0,113279046428.0,657443780756.0,449498090730.0,30614692642.0,34814668593.0,622629112163.0,2024.0,OFS,IT/전자,65500,8.776631381481979,38.754661910167016,220878.61403508772,-0.7034570309754163,289226.0418355764,-0.7735335325121365,🔥 강력,5029.0,12403.0,-59.5,8.0,-0.7035,-0.7735,-0.0,-0.0,강력매수,5.6,2026-09-01
214370,케어젠,KOSDAQ,6016080000000,00549891,658.0,658.0,82585947786.0,55317323136.0,34249787129.0,32313654383.0,240696868067.0,96406401615.0,8066161756.0,240696868067.0,222977779434.0,2024.0,CFS,바이오/제약,50100,76.13981762917933,51.61247387743508,19474.491228070176,1.5725960906124612,33961.00781135228,0.47522123837717417,— 고평가,888.0,1213.0,-26.8,8.0,1.5726,0.4752,-0.0,0.0,강력매도,107.9,2026-09-01
039030,이오테크닉스,KOSDAQ GLOBAL,5291246725000,00246417,3870.0,3870.0,320945496298.0,89025389191.0,31201085341.0,42670270031.0,653015311226.0,445645616892.0,48106248426.0,653015311226.0,603031420844.0,2024.0,CFS,IT/전자,393250,101.61498708010336,38.754661910167016,114538.42105263157,2.4333457401101906,149980.54159234636,1.6220068005146335,— 고평가,7971.0,6048.0,31.8,8.0,2.0464,1.3641,-0.0,0.0,강력매도,108.3,2026-09-01
095340,ISC,KOSDAQ GLOBAL,5235673326000,00572905,2671.0,2622.0,174480093980.0,74397761444.0,44784268057.0,54898977342.0,,405104881247.0,52271209748.0,,582882970486.0,2024.0,CFS,IT/전자,159400,59.678023212280046,38.754661910167016,79052.22807017544,1.0163884547124853,103513.7019620561,0.5398927579503391,— 고평가,4352.0,,,7.0,1.0164,0.5399,0.0,0.0,강력매도,,2026-09-01
403870,HPSP,KOSDAQ GLOBAL,4213760000000,01288827,1056.0,1035.0,181401607828.0,129611645669.0,93945693775.0,86280231062.0,319896333507.0,237711760468.0,40960057034.0,319896333507.0,277910828155.0,2024.0,OFS,IT/전자,51200,48.484848484848484,38.754661910167016,31253.894736842103,0.6381958290671985,40924.92297713637,0.2510713832889566,— 고평가,1514.0,1698.0,-10.8,8.0,0.6382,0.2511,-0.0,0.0,강력매도,115.1,2026-09-01
214150,클래시스,KOSDAQ GLOBAL,3483584190600,01061327,1517.0,1509.0,,191127529489.0,122442594301.0,97543753801.0,608378808831.0,234201823223.0,128903651305.0,608378808831.0,452643914758.0,2024.0,CFS,바이오/제약,32900,21.687541199736323,51.61247387743508,44897.87719298246,-0.2672259345672968,78296.12287206901,-0.5798003937722874,⚠️ 주의,3380.0,2598.0,30.1,8.0,-0.2672,-0.5798,0.0,-0.1108,강력매수,134.4,2026-09-01
083650,비에이치아이,KOSDAQ,3388409062500,00409788,633.0,,404741038609.0,59118017516.0,21927258374.0,19585052430.0,524776405785.0,247320460329.0,379905605041.0,524776405785.0,116446559547.0,2024.0,CFS,방산/중공업,60300,95.260663507109,38.178733031674206,18734.57894736842,2.218647196150097,24167.138009049773,1.495123749341759,— 고평가,3731.0,932.0,300.3,8.0,1.1093,0.7476,-0.0,-0.0,강력매도,450.7,2026-09-01
036930,주성엔지니어링,KOSDAQ GLOBAL,3383825608800,00252135,2272.0,2272.0,409393371588.0,248966783783.0,97196211588.0,106814110967.0,986824795276.0,398129947454.0,191704927851.0,986824795276.0,566590299600.0,2024.0,CFS,건설/부동산,174900,76.9806338028169,26.290649546117304,67243.22807017544,1.6010054100536832,59732.355768778514,1.928061311980239,— 고평가,1665.0,4065.0,-59.0,8.0,1.601,1.9281,0.0,-0.0,강력매도,174.2,2026-09-01
214450,파마리서치,KOSDAQ GLOBAL,3376635600000,00970453,8941.0,8941.0,350115068641.0,251237257221.0,126050757121.0,88943035620.0,855700916352.0,554541963954.0,82817556411.0,855700916352.0,569440798163.0,2024.0,CFS,바이오/제약,413000,46.19170115199642,51.61247387743508,264622.22807017545,0.5607154508973301,461467.12893814704,-0.10502834524676048,⚠️ 주의,27692.0,16102.0,72.0,8.0,0.3589,-0.105,0.0,-0.2496,중립,150.3,2026-09-01
357780,솔브레인,KOSDAQ GLOBAL,3329226248000,01489648,15296.0,15296.0,863356156458.0,246389216344.0,167948756594.0,119611878137.0,1168214133834.0,521491176326.0,123720340559.0,1168214133834.0,1037335849194.0,2024.0,CFS,IT/전자,341000,22.293410041841003,38.754661910167016,452707.9298245614,-0.24675496598403246,592791.3085779147,-0.424755398627475,🔥 강력,19162.0,30723.0,-37.6,8.0,-0.2468,-0.4248,-0.0,-0.0,강력매수,112.6,2026-09-01
145020,휴젤,KOSDAQ GLOBAL,3285176811000,00888347,12520.0,11988.0,373046885998.0,287175496572.0,166229170618.0,143134582847.0,939439325841.0,522925414568.0,61079734078.0,939439325841.0,840812000743.0,2024.0,CFS,바이오/제약,245000,19.568690095846645,51.61247387743508,370548.0701754386,-0.33881722853393076,646188.1729454872,-0.6208534754153286,🔥 강력,22410.0,21382.0,4.8,8.0,-0.3388,-0.6209,-0.0129,-0.0453,강력매수,111.7,2026-09-01
237690,에스티팜,KOSDAQ GLOBAL,3137747626000,00871833,1780.0,1780.0,,96162795005.0,27692533192.0,32463839888.0,721875709831.0,330078457410.0,133281223062.0,,721875709831.0,2024.0,CFS,바이오/제약,102400,57.52808988764045,51.61247387743508,52681.75438596491,0.9437469612302939,91870.20350183445,0.11461601364533057,— 고평가,3876.0,2914.0,33.0,8.0,0.788,0.0957,-0.0,-0.0,강력매도,,2026-09-01
084370,유진테크,KOSDAQ,2965335834800,00531014,2845.0,2838.0,338067812312.0,165702800465.0,61177012897.0,65440277257.0,539499743575.0,391289214675.0,83383640937.0,539499743575.0,435742335000.0,2024.0,CFS,IT/전자,130400,45.83479789103691,38.754661910167016,84202.01754385965,0.5486564788317153,110257.01313442516,0.1826912075063792,— 고평가,3079.0,4103.0,-25.0,8.0,0.5487,0.1827,-0.0,0.0,강력매도,123.8,2026-09-01
064760,티씨케이,KOSDAQ GLOBAL,2828392248000,00245472,6167.0,6167.0,275724843444.0,104138745044.0,80747924196.0,71994036570.0,563519610069.0,405757965821.0,44574894545.0,563519610069.0,516254748314.0,2024.0,OFS,IT/전자,239000,38.754661910167016,38.754661910167016,182521.56140350876,0.30943433839924134,239000.0,0.0,⚠️ 주의,10730.0,10735.0,-0.0,8.0,0.3094,0.0,0.0,0.0,매도,109.2,2026-09-01
178320,서진시스템,KOSDAQ,2818956960000,00838005,1696.0,1364.0,1213752801436.0,213424277129.0,108700662517.0,83921126833.0,2103214252543.0,1141566418825.0,884795098474.0,2103214252543.0,875584263726.0,2024.0,CFS,IT/전자,37400,22.05188679245283,38.754661910167016,50195.649122807015,-0.25491550256679824,65727.90659964326,-0.4309875069077129,🔥 강력,-4063.0,2150.0,-289.0,8.0,-0.2549,-0.431,-0.0,0.0,강력매수,240.2,2026-09-01
068760,셀트리온제약,KOSDAQ,2677817062600,00541349,531.0,530.0,477835307770.0,122010870123.0,37222949682.0,21966117520.0,669462477938.0,391673280914.0,247650113121.0,669462477938.0,396921557126.0,2024.0,OFS,바이오/제약,41550,78.24858757062147,51.61247387743508,15715.736842105263,1.6438467643897,27406.223628918025,0.5160789958729662,— 고평가,1580.0,912.0,73.2,8.0,1.0422,0.3272,0.0,-0.0,강력매도,168.7,2026-09-01
058610,에스피지,KOSDAQ,2672371880000,00220686,591.0,591.0,388476767485.0,63687613191.0,12335226942.0,13113747075.0,397514155964.0,267611617008.0,118946486396.0,397514155964.0,254135688485.0,2024.0,CFS,IT/전자,90600,153.2994923857868,38.754661910167016,17491.526315789473,4.179650898630616,22904.005188908708,2.955640039929486,— 고평가,,,,,4.1797,2.9556,-0.0,-0.0,강력매도,156.4,2026-09-01
263750,펄어비스,KOSDAQ GLOBAL,2666285982500,01152470,982.0,982.0,,,,60343569967.0,1142821061456.0,453262511474.0,133158155310.0,1142821061456.0,805974577846.0,2024.0,CFS,엔터/미디어,31300,31.873727087576373,16.780393342609116,29063.754385964912,0.07694276466618456,16478.34626244215,0.8994624522085521,— 고평가,-27.0,1212.0,-102.2,8.0,0.0769,0.8995,0.0,0.0,강력매도,141.8,2026-09-01
