Code,Name,Market,Marcap,corp_code,EPS,EPS_diluted,revenue,gross_profit,op_income,net_income,total_assets,current_assets,current_liab,total_liab,equity,data_year,fs_div,Sector,price,PER,sector_median_per,fair_price_market,gap_market,fair_price_sector,gap_sector,signal,ttm_eps_recent,ttm_eps_prev,yoy_growth_pct,quarters_used,gap_market_v2,gap_sector_v2,gap_market_delta,gap_sector_delta,signal_v2,debt_ratio,updated_at
353200,대덕전자,KOSPI,4091721390000,01478712,466.0,466.0,892135903752.0,61547000833.0,11259489061.0,23762727122.0,1088723750887.0,465866345845.0,159688137695.0,1088723750887.0,875513939249.0,2024.0,CFS,IT/전자,114400,245.49356223175965,49.58172043001552,17127.333661598364,5.679381756688678,23105.081720387232,3.9512917281334206,— 고평가,1314.0,,,5.0,5.6794,3.9513,0.0,-0.0,강력매도,124.4,2026-05-05
103590,일진전기,KOSPI,3938813214000,00683469,983.0,982.0,1577247371000.0,155643123000.0,79742010000.0,0.0,1249038272000.0,702238015000.0,606533501000.0,1249038272000.0,500309704000.0,2024.0,CFS,소재/철강,144100,146.59206510681588,88.2262996941896,36129.11800289955,2.988472677036711,86726.45259938839,0.6615461105694553,— 고평가,3789.0,1779.0,113.0,8.0,1.4942,0.3308,-0.0,-0.0,강력매도,249.7,2026-05-05
051900,LG생활건강,KOSPI,3909778274500,00356370,11281.0,11281.0,6811918756741.0,3560832396845.0,459045912180.0,203887730139.0,,2856048500735.0,1295900316472.0,,,2024.0,CFS,유통/소비재,279500,24.77617232514848,23.159268929503916,414621.1395632857,-0.3258906183741784,261259.7127937337,0.06981668551655776,⚠️ 주의,,,,,-0.3259,0.0698,0.0,-0.0,중립,,2026-05-05
000990,DB하이텍,KOSPI,3832754202800,00160843,5520.0,5520.0,1131167709804.0,386836726833.0,190838683363.0,229385888355.0,2396851168578.0,1194370198832.0,316866668877.0,2396851168578.0,2000688804317.0,2024.0,CFS,IT/전자,161700,29.293478260869566,49.58172043001552,202881.72062665873,-0.20298388883659457,273691.0967736857,-0.4091879425156851,🔥 강력,11129.0,9822.0,13.3,8.0,-0.203,-0.4092,-0.072,-0.1259,강력매수,119.8,2026-05-05
010060,OCI홀딩스,KOSPI,3790057096000,00148896,5077.0,5077.0,3577383349000.0,461046358000.0,101527729000.0,113723638000.0,8093654722000.0,4763348250000.0,1901359096000.0,3258113380000.0,4835541342000.0,2024.0,CFS,지주,355500,70.02166633838881,32.079537469693484,186599.72746767144,0.9051474770325731,162867.81173363383,1.1827517433672605,— 고평가,-10980.0,13767.0,-179.8,8.0,0.9051,1.1828,-0.0,-0.0,강력매도,67.4,2026-05-05
012510,더존비즈온,KOSPI,3626102026000,00172291,2170.0,2170.0,402332391243.0,183993970188.0,88064046059.0,78026871531.0,1037613249183.0,215914131430.0,204315065486.0,482789066484.0,554824182699.0,2024.0,CFS,IT/전자,120000,55.29953917050691,49.58172043001552,79756.03872461041,0.5045882659035756,107592.33333313369,0.11532110404603797,— 고평가,4853.0,3846.0,26.2,8.0,0.4385,0.1002,0.0,0.0,매도,87.0,2026-05-05
036460,한국가스공사,KOSPI,3480200100000,00261285,13174.0,12422.0,84454000000.0,3412673000000.0,3003363000000.0,1148985000000.0,57669637000000.0,16968511000000.0,21266507000000.0,57669637000000.0,10826356000000.0,2024.0,CFS,에너지/화학,38600,2.93001366327615,20.297029702970296,484196.33832166705,-0.9202802728046308,267393.0693069307,-0.8556432292727361,🔥 강력,19326.0,,,7.0,-0.9203,-0.8556,0.0,0.0,강력매수,532.7,2026-05-05
011780,금호석유화학,KOSPI,3433586769800,00106368,13423.0,,7155003786012.0,585555234194.0,272804307588.0,348602013402.0,8340238952259.0,2710939308766.0,1534476881893.0,2298015880753.0,6042223071506.0,2024.0,CFS,에너지/화학,144400,10.757654771660583,20.297029702970296,493348.06811080436,-0.7073060394196816,272447.0297029703,-0.469988716127942,🔥 강력,22521.0,24270.0,-7.2,8.0,-0.7073,-0.47,-0.0,0.0,강력매수,38.0,2026-05-05
014680,한솔케미칼,KOSPI,3342837330000,00140955,10980.0,10912.0,776356975793.0,204763800102.0,128825376120.0,124893890949.0,1464678817159.0,348048080154.0,272370414176.0,1464678817159.0,1071443703044.0,2024.0,CFS,에너지/화학,286500,26.092896174863387,20.297029702970296,403558.2051595494,-0.2900652338694729,222861.38613861383,0.2855524456883915,⚠️ 주의,25291.0,19886.0,27.2,8.0,-0.2901,0.2467,-0.0324,0.0,중립,136.7,2026-05-05
004170,신세계,KOSPI,3317942264000,00136378,11776.0,11776.0,6570412728809.0,4052715965832.0,477024306786.0,186608863964.0,15071774121951.0,2342662811362.0,4947367431132.0,15071774121951.0,6374698444225.0,2024.0,CFS,유통/소비재,410500,34.85903532608695,23.159268929503916,432814.33733687195,-0.05155637281836173,272723.55091383815,0.5051872074285573,⚠️ 주의,11909.0,28914.0,-58.8,8.0,-0.0516,0.5052,0.0,-0.0,매도,236.4,2026-05-05
097950,CJ제일제당,KOSPI,3191487432000,00635134,9294.0,9294.0,29359081823000.0,6491694900000.0,1553017638000.0,361835555000.0,30149997467000.0,8546271600000.0,9956782579000.0,17907211781000.0,12242785686000.0,2024.0,CFS,유통/소비재,241000,25.930707983645362,23.159268929503916,341591.0709246678,-0.29447804549566664,215242.2454308094,0.1196686761822068,⚠️ 주의,-15389.0,,,6.0,-0.2945,0.1197,0.0,0.0,중립,146.3,2026-05-05
051600,한전KPS,KOSPI,3037500000000,00159218,3832.0,3832.0,1557085808533.0,295354975574.0,209498645768.0,172441205945.0,1690214811558.0,1051206546951.0,347424669408.0,1690214811558.0,1328473540425.0,2024.0,CFS,소재/철강,61400,16.022964509394573,88.2262996941896,140841.07852198483,-0.5640476440230067,338083.18042813457,-0.8183878892696005,🔥 강력,5090.0,6876.0,-26.0,8.0,-0.564,-0.8184,-0.0,0.0,강력매수,127.2,2026-05-05
005850,에스엘,KOSPI,2930901612000,00125521,7998.0,7998.0,4973273970111.0,688696386608.0,395164287548.0,381963573388.0,3698864220516.0,2346052089698.0,1142207374201.0,1301616145058.0,2397248075458.0,2024.0,CFS,자동차/부품,63700,7.964491122780696,8.907349059168595,293957.9712992784,-0.7833023553726084,71240.97777523042,-0.10585168832217128,🔥 강력,11906.0,,,7.0,-0.7833,-0.1059,-0.0,0.0,강력매수,54.3,2026-05-05
028670,팬오션,KOSPI,2849255498960,00122737,502.0,502.0,5161218000000.0,582734000000.0,471180000000.0,268143000000.0,10271506000000.0,2021806000000.0,1276861000000.0,10271506000000.0,5653383000000.0,2024.0,CFS,운송/물류,5640,11.235059760956176,9.807635770617068,18450.47531785918,-0.6943168182479966,4923.433156849768,0.1455421085900805,⚠️ 주의,1037.0,1065.0,-2.6,8.0,-0.6943,0.1455,0.0,0.0,매수,181.7,2026-05-05
112610,씨에스윈드,KOSPI,2787529738300,00670340,3434.0,3409.0,3072529196695.0,404441400056.0,255481950329.0,143668438531.0,3609483010970.0,1828066183450.0,1480639888675.0,3609483010970.0,1200264992078.0,2024.0,CFS,에너지/화학,69700,20.297029702970296,20.297029702970296,126213.01243332356,-0.44775900157821313,69700.0,0.0,⚠️ 주의,5398.0,6824.0,-20.9,8.0,-0.4478,0.0,-0.0,0.0,매수,300.7,2026-05-05
071970,HD현대마린엔진,KOSPI,2727288198000,00406046,2464.0,2464.0,315793988713.0,69600469181.0,33193655658.0,75775091634.0,494962962578.0,293886545654.0,180908739583.0,185588379579.0,309374582999.0,2024.0,CFS,방산/중공업,107100,43.46590909090909,50.81070889894419,90561.69558407375,0.18261920019565853,125197.58672699849,-0.1445522010457075,🔥 강력,,,,,0.1826,-0.1446,-0.0,0.0,중립,60.0,2026-05-05
006360,GS건설,KOSPI,2721491382000,00120030,2893.0,2893.0,12863811468386.0,1114179838862.0,285954335787.0,263924031753.0,17803293924556.0,8666549605548.0,9031905115658.0,17803293924556.0,5087123959443.0,2024.0,CFS,건설/부동산,35950,12.426546837193225,44.93866348223389,106329.13365451516,-0.6618988722619633,130007.55345410264,-0.7234776053785856,🔥 강력,1728.0,6197.0,-72.1,8.0,-0.6619,-0.7235,-0.0,-0.0,강력매수,350.0,2026-05-05
008930,한미사이언스,KOSPI,2629655097500,00161426,878.0,878.0,,,98867912225.0,56693106363.0,1349078932369.0,327964548355.0,468827139886.0,1349078932369.0,838703712282.0,2024.0,CFS,바이오/제약,38050,43.337129840546694,54.85615313959736,32269.9548388055,0.17911537806814148,48163.70245656648,-0.20998598406521826,⚠️ 주의,3020.0,1918.0,57.5,8.0,0.1276,-0.21,-0.0,-0.1195,중립,160.9,2026-05-05
026960,동서,KOSPI,2612140000000,00144395,1594.0,1594.0,488860392545.0,85503328555.0,44476967156.0,159046264652.0,1779146551075.0,899754296790.0,59271554235.0,1779146551075.0,1709476549885.0,2024.0,CFS,유통/소비재,26200,16.4366373902133,23.159268929503916,58585.77222443732,-0.5527924442195635,36915.874673629245,-0.29027822768301087,🔥 강력,2665.0,2929.0,-9.0,8.0,-0.5528,-0.2903,0.0,-0.0,강력매수,104.1,2026-05-05
000120,CJ대한통운,KOSPI,2596044747200,00113410,12088.0,,12116761147160.0,1386661508536.0,530663067133.0,268320297629.0,9743855522383.0,2783266786865.0,2996783656303.0,5518255667581.0,4225599854802.0,2024.0,CFS,운송/물류,101300,8.380211780277962,9.807635770617068,444281.56502446573,-0.7719914397203909,118554.70119521912,-0.14554210859008046,🔥 강력,18749.0,19416.0,-3.4,8.0,-0.772,-0.1455,-0.0,0.0,강력매수,130.6,2026-05-05
017960,한국카본,KOSPI,2585040909600,00159795,413.0,413.0,741740847191.0,117582507015.0,45446301892.0,20321351760.0,878968656770.0,460860282424.0,369168308880.0,878968656770.0,474286350797.0,2024.0,CFS,에너지/화학,48800,118.15980629539952,20.297029702970296,15179.375112103271,2.2148885998007475,8382.673267326732,4.821531919919684,— 고평가,3394.0,933.0,263.8,8.0,1.1074,2.4108,-0.0,0.0,강력매도,185.3,2026-05-05
204320,HL만도,KOSPI,2530988768000,01042775,2767.0,,8848181871751.0,1323249482554.0,358760766831.0,158249191839.0,7052043027166.0,3676853130994.0,2900489614702.0,4379288260980.0,2672754766186.0,2024.0,CFS,자동차/부품,58000,20.961329960245752,8.907349059168595,101698.1378576023,-0.42968473934880125,24646.634846719502,1.353262437680001,⚠️ 주의,3751.0,4630.0,-19.0,8.0,-0.4297,1.3533,0.0,-0.0,강력매도,163.8,2026-05-05
004800,효성,KOSPI,2516083172100,00117188,7510.0,,2272756398560.0,519612464605.0,221133379310.0,484258153404.0,4340864429768.0,1021710482736.0,1351828011529.0,4340864429768.0,2504438694987.0,2024.0,CFS,소재/철강,221000,29.427430093209054,88.2262996941896,276022.05106996506,-0.1993393312479164,662579.5107033639,-0.666455125113367,🔥 강력,31688.0,,,7.0,-0.1993,-0.6665,0.0,0.0,강력매수,173.3,2026-05-05
030000,제일기획,KOSPI,2450378092500,00148276,2049.0,2049.0,,,320720587990.0,208342984365.0,3306550192963.0,2723977664902.0,1564856744000.0,3306550192963.0,1474033393149.0,2024.0,CFS,엔터/미디어,19750,9.63884821864324,26.209020220757104,75308.81260217821,-0.7377464958273853,53702.2824323313,-0.6322316463013206,🔥 강력,,,,,-0.7377,-0.6322,0.0,-0.0,강력매수,224.3,2026-05-05
005440,현대지에프홀딩스,KOSPI,2436784224630,00105280,4483.0,,7409277127000.0,2109219238000.0,198099994000.0,791959780000.0,,3874977499000.0,2024324094000.0,,,2024.0,CFS,지주,14720,3.2835155030113765,32.079537469693484,164767.89013936796,-0.9106622049505569,143812.5664766359,-0.8976445497035793,🔥 강력,5042.0,7942.0,-36.5,8.0,-0.9107,-0.8976,-0.0,-0.0,강력매수,,2026-05-05
018670,SK가스,KOSPI,2403763440000,00144164,19926.0,19841.0,7095902060317.0,607792768526.0,287176575159.0,177768044603.0,7539621970135.0,2608910830555.0,2021018622987.0,4801285742388.0,2738336227747.0,2024.0,CFS,에너지/화학,266500,13.37448559670782,20.297029702970296,732358.9067403626,-0.636107381848938,404438.6138613861,-0.3410619291378098,🔥 강력,54108.0,34680.0,56.0,8.0,-0.6361,-0.3411,-0.4412,-0.1297,강력매수,175.3,2026-05-05
383220,F&F,KOSPI,2401853602500,01568413,9504.0,,,1246992536124.0,450737459737.0,355959818501.0,2285904738684.0,636793849985.0,522109298846.0,2285904738684.0,1577298222080.0,2024.0,CFS,유통/소비재,76600,8.05976430976431,23.159268929503916,349309.3972528559,-0.780710165250575,220105.69190600523,-0.6519853742232548,🔥 강력,17104.0,,,7.0,-0.7807,-0.652,0.0,0.0,강력매수,144.9,2026-05-05
001430,세아베스틸지주,KOSPI,2374072277800,00106669,564.0,564.0,3636063257694.0,258024229486.0,52332166350.0,20273054942.0,3826646864046.0,1712680355639.0,1137233323820.0,1795239994311.0,2031406869735.0,2024.0,CFS,지주,71800,127.30496453900709,32.079537469693484,20729.21928141948,2.4637098013796175,18092.859132907124,2.968416460470354,— 고평가,3175.0,,,5.0,2.4637,2.9684,-0.0,-0.0,강력매도,88.4,2026-05-05
081660,미스토홀딩스,KOSPI,2365241472000,00195229,1417.0,1417.0,,2237830441572.0,360803535166.0,207722009422.0,5536390124625.0,2462449282236.0,1233701673828.0,2800091219487.0,5536390124625.0,2024.0,CFS,지주,40350,28.475652787579392,32.079537469693484,52080.32574782163,-0.22523526071286676,45456.70459455567,-0.11234216470604637,⚠️ 주의,8113.0,4516.0,79.7,8.0,-0.2252,-0.1123,-0.0221,0.0,매수,50.6,2026-05-05
007340,DN오토모티브,KOSPI,2325806883750,00116949,6222.0,,3434542268000.0,896748518000.0,522916807000.0,318229010000.0,5006031529000.0,1964801236000.0,1334190771000.0,5006031529000.0,2170771614000.0,2024.0,CFS,자동차/부품,51100,8.21279331404693,8.907349059168595,228682.98292374468,-0.7765465565182018,55421.525846147,-0.07797558403829909,🔥 강력,9071.0,27618.0,-67.2,8.0,-0.7765,-0.078,-0.0,-0.0,강력매수,230.6,2026-05-05
004370,농심,KOSPI,2314445281000,00108241,27202.0,26747.0,3937893872782.0,965542188520.0,163073931930.0,157630314203.0,3597461570702.0,1743739590775.0,678174791731.0,924886441245.0,2672575129457.0,2024.0,CFS,유통/소비재,381000,14.006323064480553,23.159268929503916,999780.5370446324,-0.6189163662594971,629978.4334203656,-0.3952173919170179,🔥 강력,53412.0,50127.0,6.6,8.0,-0.6189,-0.3952,-0.0425,-0.016,강력매수,34.6,2026-05-05
023590,다우기술,KOSPI,2283710805300,00176914,8246.0,7756.0,11625798455732.0,1932353644384.0,1174681942719.0,852762689452.0,57147924043319.0,47687656704946.0,47941097923479.0,50855367307244.0,6292556736075.0,2024.0,CFS,IT/전자,47700,5.784622847441184,49.58172043001552,303072.94715351955,-0.842612148500876,408850.866665908,-0.8833315424057105,🔥 강력,20674.0,15165.0,36.3,8.0,-0.8426,-0.8833,-0.8071,-1.1916,강력매수,808.2,2026-05-05
192820,코스맥스,KOSPI,2225638714900,01009789,7562.0,,2166089636742.0,418207304227.0,175395279105.0,88417411666.0,1933713489313.0,940910911301.0,1114158039590.0,1424903002848.0,508810486465.0,2024.0,CFS,유통/소비재,209000,27.63819095477387,23.159268929503916,277933.255684564,-0.24802089809216182,175130.3916449086,0.19339652036960456,⚠️ 주의,14197.0,14079.0,0.8,8.0,-0.248,0.1926,-0.001,-0.0,중립,280.0,2026-05-05
002790,아모레퍼시픽홀딩스,KOSPI,2156120676000,00154462,2786.0,2786.0,4259886701995.0,3059399831769.0,249277525878.0,652873028811.0,8540521424208.0,2583268440605.0,1138099827158.0,1548821316419.0,6991700107789.0,2024.0,CFS,유통/소비재,28550,10.247666905958363,23.159268929503916,102396.46262062884,-0.7211817745523534,64521.723237597915,-0.5575133680967246,🔥 강력,2690.0,5636.0,-52.3,8.0,-0.7212,-0.5575,0.0,0.0,강력매수,22.2,2026-05-05
475150,SK이터닉스,KOSPI,2021867115800,01817081,677.0,671.0,332151737229.0,56469483067.0,37637399717.0,22380995585.0,731694676657.0,255027256240.0,297066304665.0,731694676657.0,241972753239.0,2024.0,CFS,에너지/화학,55200,81.53618906942393,20.297029702970296,24882.4139246826,1.2184342792096738,13741.08910891089,3.0171488273228375,— 고평가,1214.0,,,4.0,1.2184,3.0171,-0.0,0.0,강력매도,302.4,2026-05-05
000500,가온전선,KOSPI,1894186667500,00104768,3270.0,3270.0,1727103680000.0,116630037000.0,45011778000.0,25355195000.0,1042884426000.0,654804752000.0,518334366000.0,1042884426000.0,453705043000.0,2024.0,CFS,소재/철강,288500,88.2262996941896,88.2262996941896,120185.36711035762,1.4004586160234558,288500.0,0.0,⚠️ 주의,6028.0,,,5.0,1.4005,0.0,-0.0,0.0,강력매도,229.9,2026-05-05
161890,한국콜마,KOSPI,1810509405900,00939331,3830.0,3830.0,2452063980463.0,698925522349.0,193850424348.0,125324615188.0,3126693019808.0,858706005147.0,1215031627082.0,3126693019808.0,1505731966547.0,2024.0,CFS,유통/소비재,88700,23.159268929503916,23.159268929503916,140767.57065219255,-0.3698832793018834,88700.0,0.0,⚠️ 주의,8687.0,6229.0,39.5,8.0,-0.3699,0.0,-0.1069,0.0,매수,207.7,2026-05-05
073240,금호타이어,KOSPI,1792504190880,00481454,1131.0,1131.0,4532177923979.0,1382249445688.0,588591711860.0,351617959521.0,5362836776663.0,2335000622135.0,2258019237755.0,5362836776663.0,1904822013747.0,2024.0,CFS,자동차/부품,5670,5.013262599469496,8.907349059168595,41568.70036752736,-0.8635992958675877,10074.21178591968,-0.43717681139831405,🔥 강력,1830.0,1998.0,-8.4,8.0,-0.8636,-0.4372,-0.0,-0.0,강력매수,281.5,2026-05-05
462870,시프트업,KOSPI,1790174719000,01384787,2734.0,2659.0,,,152676273166.0,147973272692.0,803831909889.0,768171881980.0,28585967115.0,803831909889.0,764404135605.0,2024.0,OFS,엔터/미디어,33350,12.198244330651061,26.209020220757104,100485.25800602988,-0.6681105202715532,71655.46128354993,-0.5345783921754445,🔥 강력,5578.0,,,6.0,-0.6681,-0.5346,0.0,0.0,강력매수,105.2,2026-05-05
058470,리노공업,KOSDAQ GLOBAL,8512863645000,00369657,7463.0,7463.0,278186189427.0,138166081317.0,124201343872.0,113279046428.0,657443780756.0,449498090730.0,30614692642.0,34814668593.0,622629112163.0,2024.0,OFS,IT/전자,120800,16.18652016615302,49.58172043001552,274294.6161298468,-0.5595976264338518,370028.37956920586,-0.6735385536086781,🔥 강력,5029.0,12403.0,-59.5,8.0,-0.5596,-0.6735,-0.0,-0.0,강력매수,5.6,2026-05-05
214370,케어젠,KOSDAQ,6016080000000,00549891,658.0,658.0,82585947786.0,55317323136.0,34249787129.0,32313654383.0,240696868067.0,96406401615.0,8066161756.0,240696868067.0,222977779434.0,2024.0,CFS,바이오/제약,105400,160.1823708206687,54.85615313959736,24184.08916165606,3.3582373227068647,36095.348765855066,1.920043817382496,— 고평가,888.0,1213.0,-26.8,8.0,3.3582,1.92,-0.0,0.0,강력매도,107.9,2026-05-05
039030,이오테크닉스,KOSDAQ GLOBAL,5291246725000,00246417,3870.0,3870.0,320945496298.0,89025389191.0,31201085341.0,42670270031.0,653015311226.0,445645616892.0,48106248426.0,653015311226.0,603031420844.0,2024.0,CFS,IT/전자,475000,122.7390180878553,49.58172043001552,142237.7280480379,2.339479662101875,191881.25806416007,1.4754892937025275,— 고평가,7971.0,6048.0,31.8,8.0,1.9675,1.2409,-0.0,0.0,강력매도,108.3,2026-05-05
095340,ISC,KOSDAQ GLOBAL,5235673326000,00572905,2671.0,2622.0,174480093980.0,74397761444.0,44784268057.0,54898977342.0,,405104881247.0,52271209748.0,,582882970486.0,2024.0,CFS,IT/전자,247500,92.66192437289405,49.58172043001552,98169.76010757346,1.5211429642773082,132432.77526857145,0.8688727129524707,— 고평가,4352.0,,,7.0,1.5211,0.8689,0.0,0.0,강력매도,,2026-05-05
403870,HPSP,KOSDAQ GLOBAL,4213760000000,01288827,1056.0,1035.0,181401607828.0,129611645669.0,93945693775.0,86280231062.0,319896333507.0,237711760468.0,40960057034.0,319896333507.0,277910828155.0,2024.0,OFS,IT/전자,54400,51.515151515151516,49.58172043001552,38812.15525031732,0.4016227557874471,52358.296774096394,0.038994836572180336,— 고평가,1514.0,1698.0,-10.8,8.0,0.4016,0.039,-0.0,0.0,매도,115.1,2026-05-05
214150,클래시스,KOSDAQ GLOBAL,3483584190600,01061327,1517.0,1509.0,,191127529489.0,122442594301.0,97543753801.0,608378808831.0,234201823223.0,128903651305.0,608378808831.0,452643914758.0,2024.0,CFS,바이오/제약,56300,37.11272247857614,54.85615313959736,55755.71923743502,0.009761882189110817,83216.78431276919,-0.32345379042288885,⚠️ 주의,3380.0,2598.0,30.1,8.0,0.0083,-0.3235,0.0,-0.1108,매수,134.4,2026-05-05
083650,비에이치아이,KOSDAQ,3388409062500,00409788,633.0,,404741038609.0,59118017516.0,21927258374.0,19585052430.0,524776405785.0,247320460329.0,379905605041.0,524776405785.0,116446559547.0,2024.0,CFS,방산/중공업,99200,156.71406003159558,50.81070889894419,23265.24078925271,3.2638716228471214,32163.178733031673,2.084272261252627,— 고평가,3731.0,932.0,300.3,8.0,1.6319,1.0421,-0.0,-0.0,강력매도,450.7,2026-05-05
036930,주성엔지니어링,KOSDAQ GLOBAL,3383825608800,00252135,2272.0,2272.0,409393371588.0,248966783783.0,97196211588.0,106814110967.0,986824795276.0,398129947454.0,191704927851.0,986824795276.0,566590299600.0,2024.0,CFS,건설/부동산,126600,55.721830985915496,44.93866348223389,83504.94008401605,0.5160779694306123,102100.6434316354,0.23995300857010654,— 고평가,1665.0,4065.0,-59.0,8.0,0.5161,0.24,0.0,-0.0,강력매도,174.2,2026-05-05
214450,파마리서치,KOSDAQ GLOBAL,3376635600000,00970453,8941.0,8941.0,350115068641.0,251237257221.0,126050757121.0,88943035620.0,855700916352.0,554541963954.0,82817556411.0,855700916352.0,569440798163.0,2024.0,CFS,바이오/제약,339000,37.91522201096074,54.85615313959736,328616.93190633255,0.03159626630750417,490468.86522114,-0.3088246287618002,⚠️ 주의,27692.0,16102.0,72.0,8.0,0.0202,-0.3088,0.0,-0.2496,중립,150.3,2026-05-05
357780,솔브레인,KOSDAQ GLOBAL,3329226248000,01489648,15296.0,15296.0,863356156458.0,246389216344.0,167948756594.0,119611878137.0,1168214133834.0,521491176326.0,123720340559.0,1168214133834.0,1037335849194.0,2024.0,CFS,IT/전자,458500,29.97515690376569,49.58172043001552,562188.1881712631,-0.18443679599272525,758401.9956975174,-0.3954393545888438,🔥 강력,19162.0,30723.0,-37.6,8.0,-0.1844,-0.3954,-0.0,-0.0,매수,112.6,2026-05-05
145020,휴젤,KOSDAQ GLOBAL,3285176811000,00888347,12520.0,11988.0,373046885998.0,287175496572.0,166229170618.0,143134582847.0,939439325841.0,522925414568.0,61079734078.0,939439325841.0,840812000743.0,2024.0,CFS,바이오/제약,261500,20.88658146964856,54.85615313959736,460159.2648995955,-0.4317184941238595,686799.0373077589,-0.6192481558723848,🔥 강력,22410.0,21382.0,4.8,8.0,-0.4317,-0.6192,-0.0129,-0.0453,강력매수,111.7,2026-05-05
237690,에스티팜,KOSDAQ GLOBAL,3137747626000,00871833,1780.0,1780.0,,96162795005.0,27692533192.0,32463839888.0,721875709831.0,330078457410.0,133281223062.0,,721875709831.0,2024.0,CFS,바이오/제약,153800,86.40449438202248,54.85615313959736,65422.004115118216,1.3508909896641141,97643.9525884833,0.575110346548385,— 고평가,3876.0,2914.0,33.0,8.0,1.128,0.4802,-0.0,-0.0,강력매도,,2026-05-05
084370,유진테크,KOSDAQ,2965335834800,00531014,2845.0,2838.0,338067812312.0,165702800465.0,61177012897.0,65440277257.0,539499743575.0,391289214675.0,83383640937.0,539499743575.0,435742335000.0,2024.0,CFS,IT/전자,132000,46.39718804920914,49.58172043001552,104564.94477950074,0.26237335350152374,141059.99462339416,-0.06422795242253328,— 고평가,3079.0,4103.0,-25.0,8.0,0.2624,-0.0642,-0.0,0.0,중립,123.8,2026-05-05
064760,티씨케이,KOSDAQ GLOBAL,2828392248000,00245472,6167.0,6167.0,275724843444.0,104138745044.0,80747924196.0,71994036570.0,563519610069.0,405757965821.0,44574894545.0,563519610069.0,516254748314.0,2024.0,OFS,IT/전자,298500,48.402789038430356,49.58172043001552,226661.5165044573,0.3169416873381326,305770.4698919057,-0.023777541024402854,⚠️ 주의,10730.0,10735.0,-0.0,8.0,0.3169,-0.0238,0.0,0.0,중립,109.2,2026-05-05
178320,서진시스템,KOSDAQ,2818956960000,00838005,1696.0,1364.0,1213752801436.0,213424277129.0,108700662517.0,83921126833.0,2103214252543.0,1141566418825.0,884795098474.0,2103214252543.0,875584263726.0,2024.0,CFS,IT/전자,61300,36.1438679245283,49.58172043001552,62334.673583842974,-0.016598684557981858,84090.59784930633,-0.27102432890473654,🔥 강력,-4063.0,2150.0,-289.0,8.0,-0.0166,-0.271,-0.0,0.0,중립,240.2,2026-05-05
068760,셀트리온제약,KOSDAQ,2677817062600,00541349,531.0,530.0,477835307770.0,122010870123.0,37222949682.0,21966117520.0,669462477938.0,391673280914.0,247650113121.0,669462477938.0,396921557126.0,2024.0,OFS,바이오/제약,55600,104.70809792843691,54.85615313959736,19516.339429847063,1.8488949067451066,29128.617317126198,0.9087758060973916,— 고평가,1580.0,912.0,73.2,8.0,1.1722,0.5762,0.0,-0.0,강력매도,168.7,2026-05-05
058610,에스피지,KOSDAQ,2672371880000,00220686,591.0,591.0,388476767485.0,63687613191.0,12335226942.0,13113747075.0,397514155964.0,267611617008.0,118946486396.0,397514155964.0,254135688485.0,2024.0,CFS,IT/전자,129200,218.61252115059222,49.58172043001552,21721.57552361509,4.948003166691908,29302.796774139173,3.409135448600725,— 고평가,,,,,4.948,3.4091,-0.0,-0.0,강력매도,156.4,2026-05-05
263750,펄어비스,KOSDAQ GLOBAL,2666285982500,01152470,982.0,982.0,,,,60343569967.0,1142821061456.0,453262511474.0,133158155310.0,1142821061456.0,805974577846.0,2024.0,CFS,엔터/미디어,58500,59.57230142566191,26.209020220757104,36092.36406800342,0.6208414580374185,25737.257856783475,1.2729694175473851,— 고평가,-27.0,1212.0,-102.2,8.0,0.6208,1.273,0.0,0.0,강력매도,141.8,2026-05-05
005290,동진쎄미켐,KOSDAQ,2560441801200,00118804,3010.0,3010.0,,364457457526.0,208225729660.0,143484559745.0,2016989003189.0,1082970678911.0,722768727205.0,996558402618.0,1020430600571.0,2024.0,CFS,IT/전자,58900,19.568106312292358,49.58172043001552,110629.34403736283,-0.4675915281563297,149240.97849434672,-0.6053362783182827,🔥 강력,3249.0,5281.0,-38.5,8.0,-0.4676,-0.6053,-0.0,0.0,강력매수,97.7,2026-05-05
257720,실리콘투,KOSDAQ,2355118458000,00982023,1990.0,1981.0,691522368911.0,232826970951.0,137575012281.0,120738196347.0,457759144111.0,297095793185.0,189336374914.0,196171192588.0,261587951523.0,2024.0,CFS,유통/소비재,43400,21.809045226130653,23.159268929503916,73140.33044330632,-0.4066201268581786,46086.945169712795,-0.0583016548356212,🔥 강력,4927.0,3457.0,42.5,8.0,-0.4066,-0.0583,-0.1287,-0.0089,매수,75.0,2026-05-05
035900,JYP Ent.,KOSDAQ GLOBAL,2352250970400,00258689,2951.0,2951.0,601787883332.0,256381549018.0,128262269240.0,97714913917.0,678782059891.0,362268599891.0,174828773094.0,678782059891.0,482881501386.0,2024.0,CFS,엔터/미디어,62500,21.179261267366993,26.209020220757104,108460.86187849092,-0.4237552706337613,77342.81867145421,-0.191909461361956,🔥 강력,8857.0,5119.0,73.0,8.0,-0.4238,-0.1919,-0.168,-0.104,강력매수,140.6,2026-05-05
